log_price,accommodates,bathrooms,cleaning_fee,latitude,longitude,number_of_reviews,review_scores_rating,bedrooms,beds
4.605170186,2,1.0,True,40.70581416,-73.95004376,17,100.0,1.0,1.0
5.010635294,4,1.0,True,40.71410552,-73.95771017,1,80.0,2.0,2.0
4.828313737,3,1.0,True,40.82278645,-73.95270736,2,90.0,1.0,2.0
5.293304825,2,1.0,True,34.09649986,-118.374595,64,97.0,1.0,1.0
4.007333185,2,1.0,True,40.68215559,-73.94787887,37,96.0,1.0,2.0
5.703782475,4,1.5,True,40.68929532,-73.97315593,15,95.0,2.0,2.0
4.8978398,2,1.0,True,42.34163006,-71.07388633,95,99.0,1.0,1.0
4.248495242,2,1.0,False,40.72155529,-73.98711529,2,90.0,1.0,1.0
3.80666249,2,1.0,False,40.69510882,-73.90715097,5,88.0,1.0,1.0
4.49980967,3,1.0,False,34.19085593,-118.6434339,2,100.0,1.0,1.0
6.300785795,6,3.0,True,34.04224991,-118.5605323,9,100.0,3.0,4.0
4.317488114,3,1.0,True,40.69986642,-73.92551526,24,89.0,1.0,1.0
3.401197382,1,1.0,False,34.01425665,-117.8712426,12,95.0,1.0,1.0
4.86753445,3,1.0,True,40.67840614,-73.96979712,3,87.0,1.0,1.0
5.164785974,4,2.0,True,34.06979642,-118.2583344,68,97.0,2.0,2.0
5.017279837,4,2.0,True,40.75011303,-73.74727416,35,97.0,3.0,3.0
4.787491743,2,1.0,True,37.76118368,-122.407163,6,87.0,1.0,1.0
5.283203729,4,1.0,True,40.79562616,-73.97634175,8,95.0,1.0,2.0
4.605170186,2,1.0,True,33.88783443,-118.368295,3,93.0,0.0,1.0
5.241747015,2,1.0,True,37.74609907,-122.42809,15,97.0,1.0,1.0
4.59511985,2,1.0,True,40.70912991,-74.01428841,64,92.0,1.0,1.0
4.927253685,3,1.0,True,34.08121008,-118.282192,5,100.0,1.0,1.0
4.727387819,2,1.0,True,34.1013451,-118.3198349,90,95.0,1.0,1.0
5.247024072,3,1.0,True,37.76713271,-122.4360977,4,100.0,2.0,2.0
4.605170186,2,1.0,True,40.78986008,-73.94847771,25,98.0,1.0,1.0
4.859812404,5,1.0,True,34.08607849,-118.2753233,12,92.0,1.0,4.0
4.828313737,3,1.0,True,34.06391063,-118.2574052,5,96.0,1.0,1.0
4.317488114,2,1.0,True,40.71366831,-73.95286589,80,97.0,1.0,1.0
4.624972813,2,1.0,True,40.8444346,-73.94117792,29,94.0,1.0,1.0
3.688879454,2,1.0,True,40.72700385,-73.8897419,1,100.0,1.0,1.0
4.234106505,2,1.0,True,34.10723001,-118.3276401,1,100.0,1.0,1.0
4.828313737,3,1.0,True,34.10198525,-118.330714,159,95.0,1.0,1.0
4.615120517,4,2.0,True,40.72921623,-73.99647111,4,93.0,2.0,2.0
5.33753808,3,1.0,True,40.72398743,-73.95166082,13,100.0,2.0,2.0
4.262679877,2,1.0,True,40.66668634,-73.95049263,3,100.0,1.0,1.0
3.970291914,1,1.0,True,34.17775085,-118.5341191,4,100.0,1.0,1.0
4.787491743,3,1.0,True,37.78233025,-122.4809421,12,91.0,1.0,1.0
4.49980967,5,1.0,True,34.02997255,-118.3679216,57,98.0,1.0,3.0
4.007333185,2,1.0,False,38.93502889,-77.03029805,2,80.0,1.0,1.0
4.317488114,2,1.0,True,40.72270344,-73.9468212,20,96.0,1.0,1.0
4.219507705,2,1.0,True,34.15737595,-118.4639778,18,98.0,0.0,1.0
4.094344562,2,1.0,True,34.09317861,-118.2758372,35,97.0,1.0,1.0
5.164785974,5,1.0,True,34.04906364,-118.2343368,20,98.0,0.0,2.0
5.010635294,2,1.0,True,34.08014275,-118.3103176,1,80.0,1.0,1.0
3.912023005,2,1.0,True,40.70112994,-73.91385439,9,100.0,1.0,1.0
4.8978398,2,1.0,False,42.32972446,-71.05658793,20,93.0,0.0,1.0
4.941642423,2,1.0,True,40.73855311,-73.98206587,12,96.0,1.0,1.0
6.618738984,8,3.5,True,34.05797862,-118.4790935,6,97.0,4.0,4.0
2.708050201,2,1.0,True,40.65067416,-73.9606219,3,93.0,1.0,1.0
3.80666249,2,1.0,True,40.83558593,-73.94439449,5,96.0,1.0,1.0
4.941642423,3,1.0,True,34.09932249,-118.3425891,5,100.0,1.0,2.0
5.517452896,6,1.5,True,33.98954943,-118.4702988,88,92.0,2.0,2.0
4.442651256,3,1.0,False,40.62019382,-73.95732218,2,100.0,1.0,1.0
4.442651256,2,1.0,False,40.78668027,-73.94247294,2,90.0,1.0,1.0
3.555348061,2,1.0,False,41.92045949,-87.71656499,30,90.0,1.0,1.0
5.030437921,4,1.0,True,34.04730041,-118.256038,103,98.0,1.0,1.0
3.891820298,2,1.0,True,34.09867415,-118.309114,38,91.0,1.0,1.0
4.65396035,2,1.0,False,40.70648248,-74.01234225,3,100.0,1.0,1.0
4.605170186,6,1.0,True,40.69602046,-73.92357032,2,90.0,3.0,3.0
4.787491743,2,1.0,False,40.68777957,-73.91381236,1,80.0,1.0,1.0
5.700443573,8,2.0,True,38.92536015,-77.03270148,9,96.0,2.0,4.0
3.80666249,2,1.0,True,38.90012532,-76.9902058,1,100.0,1.0,1.0
6.309918278,4,1.0,False,37.79963389,-122.4062527,4,100.0,2.0,2.0
4.094344562,3,1.0,True,38.9567212,-77.03447207,39,95.0,0.0,1.0
3.555348061,1,1.0,False,40.77472268,-73.90993071,2,100.0,1.0,1.0
4.787491743,4,1.0,True,40.71315789,-73.96591686,4,95.0,1.0,3.0
6.308098442,16,2.5,True,33.98482942,-118.4727535,82,84.0,3.0,5.0
5.164785974,6,1.5,True,42.29928984,-71.05996995,101,87.0,2.0,2.0
5.068904202,8,1.0,True,37.73155098,-122.401863,151,95.0,2.0,2.0
4.007333185,3,0.5,True,34.0452598,-118.004795,4,85.0,1.0,2.0
3.555348061,2,1.0,False,40.63679612,-73.96857106,6,83.0,1.0,1.0
3.80666249,2,1.0,False,34.00862577,-118.3143747,133,97.0,1.0,2.0
4.934473933,6,2.5,True,42.34628687,-71.14695265,11,93.0,3.0,4.0
4.700480366,4,1.0,True,34.04911374,-118.2510417,22,97.0,1.0,2.0
5.723585102,6,1.0,True,37.80201607,-122.4362775,4,100.0,3.0,4.0
5.129898715,3,1.0,True,34.0876573,-118.3056128,26,98.0,1.0,1.0
5.686975356,6,3.0,True,34.06549439,-118.3493797,11,98.0,3.0,5.0
4.828313737,4,1.0,True,41.91509137,-87.69390123,109,98.0,1.0,1.0
4.828313737,3,2.0,False,40.71485043,-74.00649139,5,88.0,1.0,1.0
4.828313737,2,1.0,True,40.71470279,-73.93879668,1,100.0,1.0,1.0
5.521460918,1,1.0,False,37.72282967,-122.4428812,2,100.0,1.0,1.0
4.49980967,1,1.5,True,40.74036439,-74.00138,5,95.0,1.0,1.0
4.779123493,2,1.0,True,41.94946783,-87.67074318,28,91.0,1.0,1.0
4.859812404,2,1.0,True,38.90922464,-77.02124861,1,100.0,1.0,1.0
4.317488114,4,1.0,True,40.83177209,-73.94999767,53,91.0,1.0,3.0
5.783825182,8,4.0,True,34.23064648,-118.5103694,7,86.0,4.0,8.0
5.18178355,3,1.0,True,34.03210853,-118.7921061,120,94.0,2.0,2.0
5.241747015,3,1.0,True,34.01279671,-118.4927127,54,86.0,1.0,1.0
4.442651256,4,1.0,False,34.2522219,-118.362239,38,97.0,1.0,3.0
4.553876892,2,1.0,True,40.69435764,-73.93623373,4,100.0,1.0,1.0
4.86753445,2,1.0,True,34.01154594,-118.4956416,271,84.0,0.0,1.0
4.634728988,4,1.0,True,34.15955916,-118.3944216,12,97.0,1.0,2.0
4.787491743,2,1.5,False,38.89309088,-76.99892999,3,87.0,2.0,2.0
4.787491743,2,1.0,False,40.68003536,-73.94628025,9,93.0,1.0,1.0
4.65396035,2,1.0,True,40.79570611,-73.94323966,6,92.0,1.0,1.0
6.109247583,8,2.0,True,34.05781292,-118.3746349,10,87.0,4.0,7.0
5.293304825,3,1.0,True,34.08280517,-118.3199944,2,100.0,1.0,1.0
4.442651256,1,1.0,True,34.09557762,-118.2755342,2,100.0,1.0,1.0
4.564348191,2,1.0,True,40.73772116,-73.99931844,13,69.0,1.0,1.0
4.744932128,2,1.0,False,40.68330947,-73.96567661,6,83.0,1.0,1.0
4.49980967,2,1.0,False,40.74318246,-73.99622865,103,87.0,1.0,1.0
4.219507705,2,1.0,True,34.11606498,-118.020661,4,100.0,1.0,1.0
4.553876892,2,1.0,True,40.79885666,-73.94288872,21,89.0,1.0,1.0
4.828313737,2,1.0,True,41.91191928,-87.69466321,6,100.0,1.0,2.0
4.744932128,4,1.0,True,40.8548717,-73.93777081,2,100.0,2.0,2.0
4.86753445,4,1.0,True,34.04818729,-118.4613842,6,100.0,1.0,1.0
4.48863637,2,1.0,True,37.77052401,-122.4380861,28,96.0,1.0,1.0
4.605170186,1,1.0,False,40.70842033,-73.9555154,1,100.0,1.0,1.0
5.272999559,5,1.5,False,41.89369055,-87.61548516,1,100.0,2.0,2.0
4.007333185,2,1.0,True,41.98934072,-87.67311513,31,97.0,0.0,1.0
5.476463552,8,2.5,True,33.97574167,-118.4285549,7,70.0,3.0,5.0
5.043425117,4,1.0,True,33.99618719,-118.4543205,298,98.0,1.0,2.0
5.278114659,5,1.0,True,37.80171787,-122.4350131,211,95.0,3.0,3.0
4.700480366,4,1.0,True,42.33766504,-71.0538488,7,92.0,2.0,2.0
4.248495242,1,1.0,False,38.92818232,-77.02579485,5,100.0,1.0,1.0
4.317488114,2,1.0,False,41.97497861,-87.66562957,3,100.0,1.0,1.0
5.703782475,4,1.0,True,37.73213567,-122.4323786,20,98.0,2.0,2.0
4.48863637,2,1.0,True,34.09002807,-118.3781343,56,91.0,0.0,1.0
4.49980967,2,1.0,False,40.64612096,-73.95943815,8,100.0,0.0,1.0
4.859812404,4,1.0,True,41.87853099,-87.64265479,6,93.0,1.0,2.0
4.442651256,2,1.0,True,37.76040329,-122.415501,4,93.0,1.0,1.0
5.857933154,4,2.0,True,37.74785699,-122.4438336,2,100.0,2.0,2.0
4.553876892,2,1.0,True,40.7926437,-73.97294271,1,80.0,1.0,1.0
4.158883083,1,3.0,True,37.7597465,-122.4179396,2,80.0,1.0,1.0
5.010635294,4,1.0,False,40.65730628,-73.97579784,1,100.0,1.0,2.0
4.700480366,2,1.0,True,40.68474125,-73.99496436,1,80.0,1.0,1.0
4.248495242,2,1.5,True,40.68207535,-73.9598425,2,100.0,1.0,1.0
4.672828834,2,1.0,True,40.71510112,-73.95421832,26,95.0,1.0,1.0
4.828313737,3,1.0,False,40.69476409,-73.92943055,15,95.0,1.0,1.0
4.356708827,2,1.0,True,34.08233716,-118.2663161,48,100.0,1.0,1.0
5.075173815,4,1.0,True,40.81034881,-73.9459834,73,93.0,1.0,3.0
4.828313737,4,1.0,True,40.73691451,-73.92825889,9,95.0,1.0,1.0
5.099866428,2,1.0,True,34.00063328,-118.4778916,1,100.0,1.0,1.0
4.983606622,2,1.0,False,40.75578325,-73.99522702,13,100.0,1.0,1.0
4.700480366,2,1.0,True,40.71750196,-73.99264327,103,89.0,1.0,1.0
4.356708827,2,1.0,True,40.6713169,-73.93249508,60,93.0,1.0,1.0
5.105945474,5,2.0,False,42.35082994,-71.16410558,14,97.0,2.0,2.0
5.416100402,3,1.0,False,42.3536046,-71.06294926,1,100.0,1.0,2.0
3.555348061,1,2.0,True,34.16814103,-118.1459279,2,100.0,1.0,1.0
5.293304825,3,1.0,True,34.04742121,-118.2619791,13,98.0,1.0,2.0
4.007333185,1,1.0,True,40.71472975,-73.94354237,2,80.0,1.0,1.0
5.616771098,5,1.0,True,38.91301187,-77.04843635,45,93.0,1.0,3.0
4.59511985,2,1.5,False,40.7145468,-73.9448948,1,100.0,1.0,1.0
4.49980967,2,1.0,True,41.85082007,-87.68118486,7,100.0,1.0,1.0
3.912023005,1,1.0,True,40.67163966,-73.95326439,4,100.0,1.0,1.0
6.907755279,8,4.5,True,40.72739197,-73.98253753,12,91.0,3.0,5.0
4.812184355,4,1.0,False,42.25322245,-71.12470673,17,94.0,2.0,3.0
4.094344562,2,1.0,False,37.74997709,-122.41911,2,90.0,1.0,1.0
3.850147602,2,1.0,False,40.6985688,-73.74224697,58,91.0,1.0,2.0
2.708050201,3,3.0,False,34.04981378,-118.2800075,11,89.0,1.0,8.0
4.262679877,2,1.0,True,40.79493485,-73.93512281,3,93.0,1.0,1.0
5.703782475,6,1.0,False,40.75624181,-73.99422557,12,80.0,3.0,4.0
4.859812404,2,1.0,True,34.08594828,-118.2695086,35,100.0,0.0,1.0
5.135798437,3,1.0,True,41.89088713,-87.62037032,92,93.0,0.0,2.0
4.158883083,3,1.0,True,40.63877706,-74.10636001,14,99.0,1.0,2.0
4.727387819,2,1.0,True,34.04703657,-118.4622197,60,88.0,1.0,1.0
5.655991811,5,2.0,True,40.81452505,-73.94806606,8,95.0,2.0,2.0
4.33073334,3,1.0,True,34.0605418,-118.1202683,37,94.0,1.0,1.0
5.003946306,4,2.0,True,33.99850853,-118.3416023,19,98.0,2.0,2.0
5.517452896,2,1.0,True,34.00203449,-118.4677591,18,96.0,1.0,1.0
3.828641396,1,1.0,False,34.15060222,-118.3726723,4,100.0,1.0,1.0
3.951243719,3,1.0,True,41.91732999,-87.70797542,2,100.0,1.0,1.0
3.850147602,2,1.0,True,40.69369609,-73.9105673,4,95.0,1.0,1.0
5.857933154,8,2.5,False,37.77558981,-122.4958184,4,95.0,3.0,4.0
4.007333185,2,1.0,True,34.04434853,-118.3217316,16,93.0,1.0,1.0
5.991464547,4,2.0,True,33.99486118,-118.4769216,15,99.0,2.0,2.0
4.248495242,2,1.0,False,40.69782049,-73.92933471,1,100.0,1.0,1.0
4.17438727,2,1.0,True,40.80103649,-73.95468707,2,80.0,0.0,1.0
4.624972813,2,1.0,True,40.71269642,-73.94047785,6,100.0,1.0,1.0
3.688879454,1,1.0,True,34.09911093,-118.311408,280,94.0,1.0,1.0
3.80666249,1,1.0,True,40.6866472,-73.95033145,1,100.0,1.0,1.0
3.891820298,1,1.0,True,34.18153753,-118.6321275,38,98.0,1.0,1.0
4.700480366,6,1.0,True,34.0505477,-118.2619819,61,94.0,1.0,3.0
4.605170186,2,1.0,True,40.79388606,-73.97145846,26,96.0,1.0,1.0
5.521460918,3,1.0,True,37.77547829,-122.4240886,12,100.0,1.0,1.0
5.204006687,4,1.0,True,40.68326216,-73.98003579,22,98.0,2.0,4.0
5.075173815,2,1.0,True,40.69248609,-73.99805297,160,98.0,1.0,1.0
3.80666249,1,1.0,True,40.70207675,-73.8993349,1,100.0,1.0,1.0
5.438079309,5,1.0,True,40.7187064,-73.95861839,36,98.0,2.0,2.0
4.382026635,2,1.0,True,38.9046412,-77.0019054,15,100.0,1.0,1.0
4.624972813,5,1.0,True,34.2105675,-118.3827188,20,94.0,2.0,2.0
4.007333185,2,1.0,False,38.92465813,-76.95558061,31,99.0,1.0,1.0
5.517452896,7,1.5,True,41.93625885,-87.6391305,10,100.0,2.0,2.0
4.744932128,5,1.0,True,33.7646031,-118.1679163,4,95.0,2.0,1.0
5.010635294,2,1.5,True,40.74370805,-74.00016744,1,100.0,1.0,1.0
4.787491743,2,1.0,True,41.93677088,-87.63933364,15,87.0,0.0,2.0
5.075173815,3,1.0,True,40.78684155,-73.97021405,5,100.0,1.0,2.0
4.49980967,2,1.0,True,34.12947414,-118.0686596,2,100.0,1.0,1.0
4.828313737,4,1.0,True,34.08250797,-118.2516204,1,100.0,2.0,2.0
5.521460918,6,2.0,True,34.09177311,-118.2823012,100,98.0,2.0,3.0
5.521460918,3,1.0,True,37.79698154,-122.4438418,33,99.0,1.0,2.0
4.17438727,2,1.0,False,38.93345355,-77.03302874,8,85.0,1.0,1.0
4.276666119,4,1.0,True,40.65039193,-73.96392663,31,95.0,1.0,2.0
5.521460918,2,1.5,True,40.74314213,-73.99552452,23,98.0,2.0,1.0
5.521460918,2,1.0,True,34.07136038,-118.3907844,4,100.0,1.0,1.0
5.926926026,15,2.0,True,34.06848053,-118.2971116,35,83.0,3.0,6.0
3.784189634,1,1.0,True,40.66739158,-73.95009512,1,80.0,1.0,1.0
4.59511985,1,1.0,True,40.7382446,-73.95370026,2,90.0,1.0,1.0
4.700480366,3,1.0,True,40.67954522,-73.94661564,22,92.0,1.0,1.0
3.555348061,1,1.0,True,40.714159,-73.93851692,5,100.0,1.0,1.0
5.010635294,2,1.0,True,40.72594921,-73.98218322,6,100.0,0.0,1.0
4.804021045,4,1.0,True,40.73248271,-73.95236647,3,90.0,2.0,1.0
4.744932128,4,1.0,True,40.6825808,-73.90471722,100,84.0,1.0,2.0
4.48863637,1,1.0,True,40.75227836,-73.99925846,45,98.0,1.0,1.0
3.912023005,1,1.0,True,40.80459576,-73.96545302,1,100.0,1.0,1.0
5.135798437,2,1.0,True,40.75751121,-73.99446147,15,95.0,0.0,1.0
4.510859507,2,1.0,False,37.76077758,-122.4476834,5,100.0,1.0,1.0
4.59511985,1,1.0,True,40.72143301,-73.98384515,10,100.0,1.0,1.0
6.354370041,7,2.0,True,37.76235785,-122.4238459,20,98.0,4.0,4.0
6.109247583,5,2.0,True,37.77689987,-122.409907,71,97.0,2.0,2.0
4.49980967,10,1.0,True,40.83356992,-73.92909053,67,93.0,2.0,7.0
4.553876892,2,1.0,True,34.05406049,-118.3297786,28,94.0,1.0,1.0
5.117993812,4,1.0,True,37.74974793,-122.4425742,1,60.0,1.0,2.0
4.442651256,2,1.0,True,40.82020794,-73.95307086,44,95.0,1.0,1.0
4.382026635,4,1.0,True,34.05516027,-118.3035755,12,98.0,1.0,1.0
4.007333185,2,2.0,False,40.6961216,-73.94917844,3,100.0,1.0,1.0
5.164785974,6,2.5,True,38.90994089,-77.02001673,136,96.0,2.0,2.0
4.934473933,6,2.0,True,34.06568067,-118.1312301,31,95.0,2.0,6.0
4.17438727,1,1.5,True,38.91168572,-77.01077271,52,96.0,1.0,1.0
4.828313737,6,1.0,True,41.92951274,-87.71236811,18,93.0,2.0,3.0
6.309918278,6,2.5,True,34.05797938,-118.4320758,7,100.0,3.0,4.0
6.396929655,4,2.0,True,33.88701823,-118.4133,6,97.0,2.0,2.0
5.075173815,4,1.0,True,40.67777371,-73.9989316,2,100.0,1.0,2.0
4.234106505,1,1.0,False,40.69653177,-73.91491988,1,100.0,1.0,1.0
4.248495242,2,1.0,True,38.9497,-77.02195846,13,100.0,1.0,1.0
3.17805383,2,1.0,True,34.10573382,-118.3113506,25,95.0,1.0,1.0
4.65396035,2,1.0,True,37.76043757,-122.3890185,6,96.0,1.0,1.0
4.762173935,4,1.0,True,42.34580899,-71.10502084,16,85.0,1.0,2.0
5.988961417,5,2.5,True,42.35019788,-71.08544644,2,100.0,3.0,3.0
4.343805422,1,1.0,True,34.02410291,-118.4020432,5,100.0,1.0,1.0
4.060443011,2,2.0,False,40.70674738,-73.93626626,1,100.0,1.0,1.0
4.317488114,2,1.0,True,40.75781136,-73.91763795,10,96.0,1.0,1.0
3.912023005,2,1.0,True,34.0119291,-118.4787669,21,97.0,1.0,1.0
5.010635294,3,1.0,True,38.89867447,-77.00031421,26,98.0,1.0,1.0
5.298317367,2,1.5,True,37.75907107,-122.4202138,15,100.0,1.0,1.0
4.700480366,1,1.0,False,40.71056087,-73.94906155,1,100.0,1.0,1.0
4.700480366,2,1.0,True,34.07819268,-118.3920641,21,84.0,0.0,1.0
4.700480366,2,1.0,True,37.78894736,-122.4303064,47,89.0,1.0,1.0
5.783825182,5,1.5,True,37.74772087,-122.4231938,3,100.0,2.0,3.0
5.293304825,3,1.0,True,40.76746704,-73.98865567,39,97.0,0.0,1.0
4.382026635,2,1.0,True,37.71596168,-122.4479697,19,100.0,1.0,1.0
4.709530201,2,1.0,True,34.06041169,-118.2454067,17,99.0,1.0,1.0
4.905274778,1,1.0,False,40.75765867,-73.97423954,19,92.0,1.0,1.0
4.605170186,4,1.0,False,40.65541198,-73.95698659,6,96.0,1.0,2.0
3.688879454,1,1.0,True,41.9331282,-87.72844754,8,93.0,1.0,1.0
4.382026635,2,1.5,True,40.71225108,-73.95146788,4,95.0,1.0,1.0
5.298317367,2,1.0,False,37.79759486,-122.4413846,3,93.0,1.0,1.0
3.970291914,2,1.0,True,41.96940561,-87.69603306,12,98.0,0.0,1.0
4.59511985,2,1.0,True,40.7135435,-73.96182832,100,95.0,1.0,1.0
4.828313737,4,1.0,True,40.67507625,-73.92710273,21,97.0,1.0,3.0
4.779123493,4,1.0,True,40.57602139,-73.97006414,20,95.0,1.0,2.0
5.298317367,4,1.0,True,40.78022383,-73.9527838,15,100.0,1.0,1.0
5.164785974,2,2.0,True,40.80114043,-73.96772471,7,100.0,1.0,2.0
4.59511985,3,1.0,True,40.66990731,-73.95826454,13,96.0,1.0,1.0
3.80666249,2,1.0,True,34.0069241,-118.2962837,15,88.0,1.0,1.0
5.068904202,2,1.0,True,38.89956563,-77.01863164,5,88.0,2.0,1.0
3.555348061,1,1.0,False,40.82320238,-73.95580527,14,96.0,1.0,1.0
3.912023005,1,1.0,True,40.64592286,-74.01268646,23,91.0,1.0,4.0
6.052089169,8,1.0,True,34.08822056,-118.592398,3,100.0,0.0,8.0
4.65396035,3,1.0,True,40.75035451,-73.98082764,40,88.0,1.0,2.0
4.248495242,1,1.0,True,40.71938761,-73.96362099,3,93.0,1.0,1.0
4.442651256,2,1.0,True,40.71013151,-73.95834065,13,98.0,1.0,1.0
3.931825633,2,1.0,True,40.74537246,-73.88336978,8,100.0,1.0,1.0
4.605170186,2,1.0,True,40.6723662,-73.98859922,10,98.0,1.0,1.0
5.459585514,4,2.0,True,37.7663944,-122.4475209,3,93.0,2.0,2.0
5.298317367,2,1.0,False,40.721542,-73.95449214,7,100.0,1.0,1.0
4.219507705,1,1.0,True,40.75095775,-73.99528385,11,98.0,1.0,1.0
4.369447852,2,1.0,True,33.76975308,-118.1523682,30,97.0,1.0,1.0
4.094344562,1,1.0,True,40.62053924,-73.99827535,6,90.0,0.0,1.0
4.59511985,2,1.0,True,40.74231569,-73.92417359,3,100.0,0.0,1.0
4.941642423,2,1.5,False,37.7785598,-122.4363252,11,100.0,1.0,1.0
3.688879454,1,1.0,True,34.16217619,-118.6347135,19,97.0,1.0,1.0
5.062595033,4,1.0,True,40.83885485,-73.94161391,7,97.0,2.0,2.0
6.052089169,6,2.0,True,37.77438662,-122.4375486,60,99.0,3.0,3.0
4.700480366,2,1.0,True,40.76413669,-73.8189745,6,90.0,1.0,1.0
5.010635294,4,3.0,True,34.09085668,-118.359566,61,88.0,2.0,2.0
4.59511985,3,1.0,True,40.71985234,-73.75372248,32,95.0,1.0,2.0
3.912023005,1,1.0,True,34.15876702,-118.4416958,4,100.0,1.0,1.0
5.129898715,9,2.0,True,34.06736647,-118.351979,59,87.0,2.0,5.0
4.248495242,2,1.0,True,40.82276666,-73.95372383,29,97.0,1.0,1.0
3.526360525,2,1.0,True,41.98857513,-87.67131491,25,99.0,1.0,1.0
7.090076836,6,3.0,True,40.71765372,-74.00242686,1,100.0,3.0,4.0
5.768320996,5,1.0,True,40.76104361,-73.99135324,39,86.0,2.0,2.0
4.219507705,3,1.0,True,34.14138115,-118.1088172,71,96.0,1.0,2.0
4.736198448,6,2.0,True,41.90994481,-87.71093231,44,96.0,3.0,3.0
4.787491743,2,2.0,True,40.71445301,-73.99079591,135,97.0,1.0,1.0
4.605170186,2,1.0,False,40.72983888,-73.98659679,6,97.0,1.0,1.0
3.761200116,2,1.0,False,40.84946258,-73.93125862,1,100.0,1.0,1.0
4.007333185,4,1.0,False,33.98803519,-118.0937233,56,97.0,1.0,4.0
4.49980967,4,1.0,True,38.89893111,-77.00027138,25,100.0,1.0,2.0
3.912023005,2,2.0,False,42.2785332,-71.13374461,12,98.0,1.0,1.0
4.859812404,2,1.0,True,42.34646168,-71.06354865,21,98.0,1.0,1.0
5.010635294,2,1.0,True,40.73049831,-73.98431555,87,91.0,1.0,1.0
5.517452896,4,2.0,True,33.97826153,-118.4656044,19,100.0,2.0,3.0
4.59511985,2,1.0,True,40.69482891,-73.90823187,3,87.0,1.0,1.0
5.187385806,10,1.0,True,40.75076716,-73.94614519,19,93.0,2.0,8.0
3.583518938,2,1.0,True,41.80699269,-87.62306076,17,98.0,1.0,1.0
4.543294782,2,1.0,True,40.72070627,-73.94902448,155,96.0,1.0,1.0
6.396929655,12,3.0,True,40.82535949,-73.94531886,7,100.0,3.0,6.0
5.010635294,3,1.0,True,40.69014051,-73.97576487,3,87.0,1.0,1.0
4.317488114,2,1.0,True,33.92348304,-118.3440661,53,100.0,1.0,1.0
4.584967479,2,1.0,True,37.72100328,-122.4102371,103,95.0,1.0,1.0
4.317488114,2,1.0,True,40.70867226,-73.94061027,21,97.0,1.0,1.0
4.762173935,3,1.0,True,34.1275855,-118.217757,10,98.0,2.0,2.0
5.087596335,2,1.0,False,40.71509222,-73.99062508,9,95.0,1.0,1.0
5.926926026,4,1.0,True,37.79279436,-122.4081014,12,93.0,1.0,2.0
5.164785974,2,1.0,True,40.71301455,-73.94282808,6,97.0,1.0,1.0
4.442651256,1,1.0,True,40.77563572,-73.95330272,44,96.0,1.0,1.0
3.912023005,3,1.0,False,34.08903614,-118.2548316,19,100.0,1.0,2.0
5.241747015,2,1.0,True,40.71528541,-73.963977,6,92.0,1.0,1.0
4.828313737,2,1.0,False,34.09113059,-118.3745458,38,85.0,1.0,1.0
4.521788577,2,1.0,False,38.87491274,-77.0154969,1,100.0,1.0,1.0
4.49980967,2,1.0,False,33.99784554,-118.4312086,14,99.0,1.0,1.0
4.976733742,2,1.0,True,37.76295267,-122.4544742,85,97.0,1.0,1.0
4.521788577,2,1.0,True,41.88663621,-87.61073624,17,95.0,2.0,3.0
4.382026635,2,1.0,True,40.72460044,-73.98258326,45,99.0,1.0,1.0
4.077537444,1,1.0,True,34.08096713,-118.3566977,3,100.0,1.0,1.0
4.59511985,2,1.0,True,37.7428765,-122.4614686,154,99.0,0.0,1.0
5.010635294,2,1.0,True,40.81747036,-73.9363441,3,93.0,1.0,1.0
4.584967479,2,1.0,True,38.93355813,-77.02391377,32,96.0,1.0,1.0
4.700480366,4,1.0,True,40.78993292,-73.94952852,16,93.0,1.0,2.0
5.616771098,12,2.0,True,41.81638988,-87.59749417,26,96.0,4.0,5.0
4.605170186,2,1.0,True,40.69748152,-73.92789398,43,98.0,1.0,1.0
5.164785974,2,1.0,True,40.71157912,-73.9646019,4,100.0,1.0,1.0
5.062595033,4,1.0,True,40.66617244,-73.98627203,47,95.0,1.0,2.0
4.828313737,2,1.0,True,40.80988996,-73.95245693,13,97.0,1.0,1.0
4.543294782,4,2.0,True,41.81261617,-87.6432597,35,90.0,2.0,2.0
5.298317367,8,1.0,True,38.91908802,-77.02808343,1,80.0,2.0,3.0
5.010635294,3,1.0,True,40.67572618,-73.97992793,18,99.0,1.0,2.0
3.80666249,1,1.0,False,33.78657346,-118.1503441,8,93.0,1.0,1.0
4.605170186,2,1.0,False,33.75593051,-118.1349372,9,98.0,1.0,1.0
3.761200116,1,1.0,True,40.65670507,-73.96219558,12,100.0,1.0,1.0
4.859812404,2,1.0,True,40.73174778,-74.00419224,37,91.0,0.0,1.0
6.142037406,10,4.0,True,40.78758217,-73.95025622,23,93.0,4.0,6.0
4.477336814,2,2.0,False,37.77683873,-122.4415334,1,100.0,1.0,1.0
4.49980967,2,1.0,True,34.08695402,-118.3395023,48,92.0,1.0,1.0
4.605170186,4,1.0,True,40.6704216,-73.95607855,53,91.0,1.0,2.0
4.682131227,2,1.0,True,37.80221397,-122.4155816,4,95.0,1.0,1.0
4.248495242,4,1.0,True,40.68685397,-73.95508051,1,100.0,2.0,2.0
4.48863637,2,1.0,True,40.71263498,-73.99361644,23,90.0,1.0,1.0
